CGa,100.0,0,0,0
FMa,100.0,4.9682925000000004,4.9682925000000004,0
CGc,100.0,0,0,0
CGb,100.0,0,0,0
MGa,100.0,0,0,0
XXa,100.0,0,0,0
GEc,100.0,0,0,0
GEb,100.0,52.282920555555556,52.282920555555556,0
GEa,100.0,0,0,0
LEc,100.0,0,0,0
SEc,100.0,0,0,0
SEb,100.0,0,0,0
TFb,100.0,0,0,0
GEd,100.0,0,0,0
XXb,100.0,0,0,0
CFc,100.0,0,0,0
ZZd,100.0,0,0,0
ZZc,100.0,0,0,0
ZZb,100.0,0,0,0
HTb,100.0,0,0,0
ACc,100.0,0,0,0
ACb,100.0,0,0,0
ACa,100.0,0,0,0
HTa,100.0,0,0,0
KEb,100.0,0,0,0
RFb,100.0,0,0,0
ZZe,100.0,0,0,0
KVa,100.0,0,0,0
EIa,100.0,0,0,0
EIc,100.0,0,0,0
EIb,100.0,0,0,0
ERa,100.0,0,0,0
ISa,100.0,0,0,0
ENa,100.0,0,0,0
SMc,100.0,0,0,0
SMb,100.0,0,0,0
MSa,100.0,0,0,0
HEa,100.0,0,0,0
MGc,100.0,0,0,0
LEb,100.0,0,0,0
HTd,100.0,0,0,0
HTc,100.0,0,0,0
CDa,100.0,0,0,0
CDb,100.0,0,0,0
CDc,100.0,0,0,0
FIp,100.0,0,0,0
TFa,100.0,0,0,0
CFb,100.0,4.754048888888889,4.754048888888889,0
ENb,100.0,0,0,0
KEa,100.0,0,0,0
CFa,100.0,0,0,0
fjse,100.0,14.305027499999996,14.305027499999996,0
ICb,100.0,0,0,0
INh,100.0,0,0,0
MCa,100.0,0,0,0
YYb,100.0,0,0,0
INf,100.0,0,0,0
INg,100.0,0,0,0
INa,100.0,0,0,0
BRa,100.0,0,0,0
FIr,100.0,0,0,0
BFb,100.0,0,0,0
BFa,100.0,0,0,0
SMd,100.0,0,0,0
FEb,100.0,0,0,0
FEa,100.0,0,0,0
FMb,100.0,0,0,0
ICa,100.0,0,0,0
MHc,100.0,0,0,0
YYa,100.0,0,0,0
MHa,100.0,29.34367333333333,29.34367333333333,0
FIb,100.0,0,0,0
FIc,100.0,0,0,0
FIa,100.0,5.919064444444443,5.919064444444443,0
FIf,100.0,0,0,0
FIg,100.0,0.008726666666666666,0.008726666666666666,0
FId,100.0,0,0,0
FIe,100.0,0,0,0
FIk,100.0,0,0,0
FMd,100.0,300.5619911111111,300.5619911111111,0
FIi,100.0,0,0,0
FIn,100.0,0,0,0
FMc,100.0,0,0,0
FIm,100.0,0,0,0
